word_id	word	postag	lemma	gold_head	gold_label	pred_head	pred_label
2	mUrKAH	nom. pl. f.	mUrKAH	3	karwqsamanaxikaranam	3	karwqsamanaxikaranam
3	santi	pr. [2] ac. pl. 3	santi	0	root	0	root

1	ISvaraH	nom. sg. m.	ISvaraH	7	karwa	7	karwa
2	api	ind.	api	1	sambanxah	1	sambanxah
3	sAndraiBacarmavasanaAvaraRaH	nom. sg. m.	sAndraiBacarmavasanaAvaraRaH	4	karwa	7	karwa
4	san	<_UNK>	san	7	bavalakranasapwami_samanakalah	7	bavalakranasapwami_samanakalah
5	prAleyaSItam	acc. sg. m.	prAleyaSItam	6	viseranam	6	viseranam
6	acalaISvaram	acc. sg. m.	acalaISvaram	7	karma	7	karma
7	aDiSete	pr. [2] md. sg. 3	aDiSete	0	root	0	root

1	iyanti	acc. pl. n.	iyanti	2	viseranam	2	viseranam
2	dinAni	acc. pl. n.	dinAni	4	karma	4	karma
3	kim	nom. sg. n.	kim	4	prayojanam	4	karma
4	yApitAni	ca. pp.	yApitAni	0	root	0	root

1	odanaH	acc. sg. m.	odanaH	2	karma	2	karwa
2	pacyate	pr. ps. sg. 3	pacyate	0	root	0	root
3	sUdEH	nom. sg. m.	sUdEH	2	karwa	2	karwa

1	SezARi	acc. pl. n.	SezARi	2	viseranam	2	viseranam
2	rUpyakARi	acc. pl. n.	rUpyakARi	7	karma	7	karwa
3	api	conj.	api	2	sambanxah	2	sambanxah
4	aham	nom. sg. *	aham	7	karwa	7	karwa
5	lokasevAmaRqalAya	dat. sg. m.	lokasevAmaRqalAya	7	sampraxanam	7	axikaranam
6	eva	prep.	eva	5	sambanxah	5	sambanxah
7	prezayAmi	ca. pr. ac. sg. 1	prezayAmi	0	root	0	root

1	praTamAyE	dat. sg. f.	praTamAyE	3	sampraxanam	3	waxarwyam
2	SiSum	acc. sg. m.	SiSum	3	karma	3	karma
3	yacCa	imp. [1] ac. sg. 2	yacCa	0	root	0	root

1	mAtrA	nom. sg. f.	mAtrA	2	karwa	7	karwa
2	parityaktaH	nom. sg. m.	parityaktaH	3	viseranam	7	apaxanam
3	SiSuH	nom. sg. m.	SiSuH	7	karwa	7	karwqsamanaxikaranam
4	svaBrAtFRAm	g. pl. m.	svaBrAtFRAm	6	rartisambanxah	6	rartisambanxah
5	eva	prep.	eva	3	sambanxah	4	sambanxah
6	SatruH	nom. sg. m.	SatruH	7	karwqsamanaxikaranam	7	karwqsamanaxikaranam
7	Bavati	pr. [1] ac. sg. 3	Bavati	0	root	0	root

1	yena	inst. sg. m.	yena	3	karanam	3	hewuh
2	SIGram	adv.	SIGram	3	kriyaviseranam	3	kriyaviseranam
3	Suzyatu	imp. [1] ac. sg. 3	Suzyatu	0	root	0	root
4	iti	part.	iti	3	sambanxah	3	sambanxah

1	kAryam	acc. sg. n.	kAryam	2	karma	2	karma
2	prAptum	inf.	prAptum	4	prayojanam	5	prayojanam
3	tena	i. sg. n.	tena	5	karwa	4	karwa
4	bahuprayAsAH	acc. pl. f.	bahuprayAsAH	5	karma	5	karwqsamanaxikaranam
5	kftAH	pp.	kftAH	0	root	0	root

1	tvam	nom. sg. *	tvam	3	karwa	3	karwa
2	DAnyam	acc. sg. n.	DAnyam	3	karma	3	karma
3	tolayasi	pr. [10] ac. sg. 2	tolayasi	0	root	0	root

1	<_UNK>	acc. pl. n.	<_UNK>	4	viseranam	4	karwa
2	<_UNK>	acc. pl. n.	<_UNK>	4	karma	4	karma
3	vfTA	ind.	vfTA	4	kriyaviseranam	4	sambanxah
4	<_UNK>	<_UNK>	<_UNK>	0	root	0	root

1	putraH	nom. sg. m.	putraH	5	samucciwam	6	karwa
2	mAtA	nom. sg. f.	mAtA	5	samucciwam	6	karwa
3	pitA	nom. sg. m.	pitA	5	samucciwam	6	karwqsamanaxikaranam
4	na	part.	na	6	sambanxah	6	sambanxah
5	ca	conj.	ca	6	karwa	6	sambanxah
6	santi	pr. [2] ac. pl. 3	santi	0	root	0	root

1	tAta	voc. sg. m.	tAta	4	samboxyah	4	samboxyah
2	idam	acc. sg. n.	idam	4	karma	3	viseranam
3	kim	acc. sg. n.	kim	4	karmasamanaxikaranam	4	karma
4	kriyate	pr. ps. sg. 3	kriyate	0	root	0	root

1	yaH	nom. sg. m.	yaH	2	viseranam	2	viseranam
2	<_UNK>	nom. sg. m.	<_UNK>	7	karwa	7	karwa
3	<_UNK>	acc. pl. m.	<_UNK>	4	prawiyogi	4	prawiyogi
4	iva	ind.	iva	5	anuyogi	5	anuyogi
5	arIn	acc. pl. m.	arIn	7	karma	7	karma
6	<_UNK>	ind.	<_UNK>	7	axikaranam	7	axikaranam
7	<_UNK>	pr. [2] ac. sg. 3	<_UNK>	0	root	0	root

1	kfzRaH	nom. sg. m.	kfzRaH	8	karwa	8	karwa
2	vasudevasya	g. sg. m.	vasudevasya	3	rartisambanxah	3	rartisambanxah
3	sadmani	loc. sg. m.	sadmani	4	axikaranam	4	axikaranam
4	vasan	nom. sg. m.	vasan	8	bavalakranasapwami_samanakalah	8	bavalakranasapwami_samanakalah
5	ambarAt	abl. sg. n.	ambarAt	6	apaxanam	6	apaxanam
6	avatarantaM	acc. sg. m.	avatarantaM	7	viseranam	7	viseranam
7	nAradaM	acc. sg. m.	nAradaM	8	karma	8	karma
8	apaSyat	impft . ac. sg. 3	apaSyat	0	root	0	root

1	dvArakAm	loc. sg. m.	dvArakAm	2	axikaranam	2	karma
2	aDyUzuzaH	g. sg. n.	aDyUzuzaH	3	viseranam	8	karma
3	janasya	g. sg. m.	janasya	4	rartisambanxah	4	rartisambanxah
4	sampadaH	nom. pl. f.	sampadaH	8	karwa	8	karwa
5	manasaH	abl. sg. n.	manasaH	8	apaxanam	7	rartisambanxah
6	api	conj.	api	5	sambanxah	5	sambanxah
7	aBUmiH	acc. sg. f.	aBUmiH	8	karma	8	karwqsamanaxikaranam
8	aBavan	impft. [1] ac. pl. 3	aBavan	0	root	0	root

1	putrAH	nom. pl. m.	putrAH	4	karwa	4	karwa
2	sucaritEH	inst. pl. m.	sucaritEH	4	karanam	4	apaxanam
3	pitarO	acc. du. m.	pitarO	4	karma	4	karma
4	prIRayeyuH	opt. ac. pl. 3	prIRayeyuH	0	root	0	root

1	te	nom. pl. m.	te	2	viseranam	2	viseranam
2	sADavaH	nom. pl. m.	sADavaH	5	karwa	5	karwa
3	mama	g. sg. *.	mama	4	rartisambanxah	4	rartisambanxah
4	suhfdaH	abl. sg. m.	suhfdaH	5	karwqsamanaxikaranam	5	karwqsamanaxikaranam
5	santi	pr. ac. pl. 3	santi	0	root	0	root

1	iha	conj.	iha	2	viseranam	8	axikaranam
2	marakatamayamedinIzu	loc. pl. f.	marakatamayamedinIzu	8	axikaranam	8	axikaranam
3	taruviwapAntarapAtinaH	nom. pl. m.	taruviwapAntarapAtinaH	6	viseranam	8	karwa
4	sPuritaaRureRujAlAH	nom. pl. m.	sPuritaaRureRujAlAH	6	viseranam	6	viseranam
5	BAnoH	g. sg. m.	BAnoH	6	rartisambanxah	6	rartisambanxah
6	mayUKAH	nom. pl. m.	mayUKAH	8	karwa	7	rartisambanxah
7	avanataSitikaRWakaRWalakzmIM	acc. sg. f.	avanataSitikaRWakaRWalakzmIM	8	karma	8	karma
8	daDati	pr. ac. pl. 3	daDati	0	root	0	root

1	nAmadevaH	nom. sg. m.	nAmadevaH	5	karwa	5	karwa
2	mAtre	dat. sg. f.	mAtre	5	sampraxanam	5	sampraxanam
3	kim	acc. sg. n.	kim	4	viseranam	4	viseranam
4	uttaram	acc. sg. m.	uttaram	5	karma	5	karma
5	dattavAn	pp.	dattavAn	0	root	0	root

1	ayam	nom. sg. m.	ayam	5	karwa	5	karwa
2	eva	prep.	eva	1	sambanxah	1	sambanxah
3	tam	acc. sg. m.	tam	5	karma	5	karma
4	atra	loc. sg. n.	atra	5	axikaranam	5	axikaranam
5	AnItavAn	pp.	AnItavAn	0	root	0	root

1	tava	g. sg. *.	tava	2	rartisambanxah	2	rartisambanxah
2	muKam	acc. sg. m.	muKam	3	karma	3	karma
3	darSaya	imp. ac. sg. 2	darSaya	4	prawiyogi	4	prawiyogi
4	iti	conj.	iti	5	anuyogi	6	anuyogi
5	mayi	loc. sg. *.	mayi	6	karwa	8	axikaranam
6	vadati	loc. sg. m.	vadati	8	bavalakranasapwami_samanakalah	8	purvakalah
7	sA	nom. sg. f.	sA	8	karwa	8	karwa
8	nissarati	pr. ac. sg. 3	nissarati	0	root	0	root

1	rAmasya	g. sg. n.	rAmasya	2	rartisambanxah	2	rartisambanxah
2	putrAH	nom. pl. m.	putrAH	4	karwa	4	karwa
3	grAmam	acc. sg. m.	grAmam	4	karma	4	karma
4	gacCanti	pr. [1] ac. pl. 3	gacCanti	0	root	0	root

1	saH	nom. sg. m.	saH	5	karwa	5	karwa
2	SIGram	acc. sg. m.	SIGram	3	sambanxah	4	viseranam
3	SIGram	acc. sg. m.	SIGram	5	kriyaviseranam	5	kriyaviseranam
4	vfkzam	acc. sg. m.	vfkzam	5	karma	5	karma
5	ArUQaH	pp.	ArUQaH	0	root	0	root

1	<_UNK>	i. pl. m.	<_UNK>	2	viseranam	2	viseranam
2	<_UNK>	i. pl. m.	<_UNK>	6	karwa	6	karwa
3	<_UNK>	loc. pl. n.	<_UNK>	4	viseranam	4	viseranam
4	<_UNK>	loc. pl. n.	<_UNK>	6	axikaranam	6	axikaranam
5	<_UNK>	nom. sg. n.	<_UNK>	6	karma	6	karma
6	Beje	pft. ps. sg. 3	Beje	0	root	0	root

1	atIva	adv.	atIva	2	kriyaviseranam	3	kriyaviseranam
2	prasannaH	nom. sg. m.	prasannaH	4	karwa	3	karwa
3	BUtvA	abs.	BUtvA	6	purvakalah	6	purvakalah
4	gAyakaH	nom. sg. m.	gAyakaH	6	karwa	6	karwa
5	vittADikAriRam	acc. sg. m.	vittADikAriRam	6	karma	6	karma
6	upAgacCat	impft. [1] ac. sg. 3	upAgacCat	0	root	0	root

1	taTAhi	conj.	taTAhi	6	sambanxah	6	sambanxah
2	pradIpaH	nom. sg. m.	pradIpaH	6	karwa	6	karwa
3	aByantarasTayA	inst. sg. f.	aByantarasTayA	5	viseranam	6	karanam
4	daSayA	inst. sg. f.	daSayA	6	karanam	6	karanam
5	sneham	acc. sg. m.	sneham	6	karma	6	karma
6	Adatte	pr. md. sg. 3	Adatte	0	root	0	root

1	kftaBayaparitozasannipAtaM	nom. sg. n.	kftaBayaparitozasannipAtaM	4	viseranam	4	viseranam
2	manasijagurutatkzaRaupadizwaM	pp. . sg.	manasijagurutatkzaRaupadizwaM	4	viseranam	4	viseranam
3	kimapi	conj.	kimapi	4	sambanxah	2	sambanxah
4	rasAntaraM	nom. sg. m.	rasAntaraM	6	karwa	6	karma
5	rasena	inst. sg. m.	rasena	6	karanam	8	karanam
6	BajantI	nom. sg. n.	BajantI	8	bavalakranasapwami_samanakalah	7	viseranam
7	sacakitasasmitavaktravArijaSrIH	nom. sg. f.	sacakitasasmitavaktravArijaSrIH	8	karwa	8	karwa
8	asTita	impft. md. sg. 3	asTita	0	root	0	root

1	taTA	adv.	taTA	5	kriyaviseranam	5	kriyaviseranam
2	eva	prep.	eva	1	sambanxah	1	sambanxah
3	aDunA	loc. sg. m.	aDunA	5	axikaranam	5	axikaranam
4	svayam	adv.	svayam	5	kriyaviseranam	5	kriyaviseranam
5	anuBavAmi	pr. [1] ac. sg. 1	anuBavAmi	0	root	0	root

1	<_UNK>	g. pl. f.	<_UNK>	2	viseranam	2	viseranam
2	<_UNK>	g. pl. f.	<_UNK>	3	rartisambanxah	3	rartisambanxah
3	<_UNK>	nom. sg. m.	<_UNK>	4	viseranam	4	viseranam
4	<_UNK>	nom. sg. m.	<_UNK>	7	karwa	7	karwa
5	<_UNK>	acc. sg. m.	<_UNK>	7	karma	7	karma
6	na	ind.	na	7	sambanxah	7	sambanxah
7	vyatanuta	<_UNK>	vyatanuta	0	root	0	root

1	nAryaH	nom. pl. f.	nAryaH	6	karwa	6	karwa
2	nityam	nom. sg. n.	nityam	3	viseranam	3	kriyaviseranam
3	aviDavAH	nom. pl. f.	aviDavAH	5	samucciwam	5	samucciwam
4	pativratAH	nom. pl. f.	pativratAH	5	samucciwam	5	samucciwam
5	ca	conj.	ca	6	karwqsamanaxikaranam	6	karwqsamanaxikaranam
6	Bavizyanti	fut. ac. pl. 3	Bavizyanti	0	root	0	root

1	DAnyasya	g. sg. n.	DAnyasya	2	rartisambanxah	2	rartisambanxah
2	rASayaH	inst. pl. m.	rASayaH	3	karma	3	karma
3	nIyante	pr. ps. pl. 3	nIyante	0	root	0	root

1	gfham	acc. sg. m.	gfham	3	viseranam	2	karma
2	prAptam	acc. sg. m.	prAptam	3	viseranam	3	viseranam
3	Bikzukam	acc. sg. m.	Bikzukam	6	karma	6	karma
4	vfdDA	nom. sg. f.	vfdDA	7	karwa	7	karwa
5	kim	acc. sg. n.	kim	6	karma	6	karma
6	kaTayitvA	abs.	kaTayitvA	7	purvakalah	7	purvakalah
7	parAvartayat	ca. impft. ac. sg. 3	parAvartayat	0	root	0	root

1	SUdraH	nom. sg. m.	SUdraH	2	viseranam	2	viseranam
2	janaH	nom. sg. m.	janaH	6	karwa	6	karwa
3	ca	conj.	ca	0	root	2	sambanxah
4	api	conj.	api	2	sambanxah	3	sambanxah
5	mahattvam	acc. sg. n.	mahattvam	6	karma	6	karma
6	IyAt	aor. [5] ac. sg. 3	IyAt	3	samucciwam	0	root

1	aTa	conj.	aTa	2	sambanxah	3	sambanxah
2	nirmAlyEH	inst. pl. n.	nirmAlyEH	3	karwa	3	karwa
3	nanfte	pft. md. sg. 3	nanfte	0	root	0	root

1	kanyAyAH	abl. sg. f.	kanyAyAH	2	rartisambanxah	2	rartisambanxah
2	BartAraM	acc. sg. m.	BartAraM	3	viseranam	4	karma
3	jAmAtaraM	acc. sg. m.	jAmAtaraM	4	karma	4	karma
4	vadanti	pr. ac. pl. 3	vadanti	0	root	0	root

1	buDaH	nom. sg. m.	buDaH	3	karwa	3	karwa
2	mokzam	acc. sg. m.	mokzam	3	karma	3	karma
3	laBate	pr. [1] md. sg. 3	laBate	0	root	0	root

1	saH	nom. sg. m.	saH	5	karwa	5	karwa
2	tayA	inst. sg. f.	tayA	3	prawiyogi	3	prawiyogi
3	saha	conj.	saha	4	anuyogi	1	anuyogi
4	nagaram	acc. sg. n.	nagaram	5	karma	5	karma
5	AyAtaH	pp. . sg.	AyAtaH	0	root	0	root

1	idam	nom. sg. n.	idam	3	karwa	3	karwa
2	kim	nom. sg. n.	kim	3	karwqsamanaxikaranam	3	karwqsamanaxikaranam
3	asti	pr. [2] ac. sg. 3	asti	0	root	0	root

1	tAByAm	inst. du. m.	tAByAm	4	waxarwyam	4	waxarwyam
2	daRqaH	nom. sg. m.	daRqaH	4	karwa	4	karma
3	kadA	conj.	kadA	4	axikaranam	4	axikaranam
4	militaH	pp. . sg.	militaH	0	root	0	root

1	<_UNK>	g. sg. m.	<_UNK>	2	viseranam	2	viseranam
2	<_UNK>	g. sg. m.	<_UNK>	3	rartisambanxah	3	rartisambanxah
3	tejaH	nom. sg. n.	tejaH	8	karwa	8	karwa
4	kzamA	nom. sg. f.	kzamA	8	karwqsamanaxikaranam	8	karwqsamanaxikaranam
5	vA	ind.	vA	4	sambanxah	4	sambanxah
6	<_UNK>	ind.	<_UNK>	8	kriyaviseranam	8	viseranam
7	na	ind.	na	8	sambanxah	8	sambanxah
8	Bavati	pr. [1] ac. sg. 3	Bavati	0	root	0	root

1	saritAM	g. pl. f.	saritAM	2	rartisambanxah	2	viseranam
2	patiH	nom. sg. m.	patiH	3	viseranam	5	karwa
3	samudraH	nom. sg. m.	samudraH	5	karwa	5	karwqsamanaxikaranam
4	AtmAnaM	acc. sg. m.	AtmAnaM	5	karma	5	karma
5	darSayAmAsa	pft. ac. sg. 3	darSayAmAsa	0	root	0	root

1	parisTitivaSAt	abl. sg. m.	parisTitivaSAt	3	apaxanam	3	apaxanam
2	tasyAm	loc. sg. f.	tasyAm	3	axikaranam	3	axikaranam
3	jAyate	pr. [4] md. sg. 3	jAyate	0	root	0	root
4	parivartanam	nom. sg. n.	parivartanam	3	karwa	3	axikaranam

1	tvam	nom. sg. *	tvam	7	karwa	7	karwa
2	mattaH	abl. sg. *	mattaH	3	apaxanam	3	apaxanam
3	aDItAnAm	g. pl. f.	aDItAnAm	4	viseranam	4	viseranam
4	caturdaSavidyAnAm	g. pl. f.	caturdaSavidyAnAm	5	upapaxasambanxah	5	rartisambanxah
5	kfte	acc. du. f.	kfte	7	waxarwyam	7	axikaranam
6	caturdaSakowisuvarRamudrAH	acc. pl. f.	caturdaSakowisuvarRamudrAH	7	karma	7	karwa
7	dehi	imp. [3] ac. sg. 2	dehi	0	root	0	root

1	mAyA	nom. sg. f.	mAyA	6	karwa	6	karwa
2	svajAle	loc. sg. n.	svajAle	4	axikaranam	6	axikaranam
3	mAm	acc. sg. *	mAm	4	karma	4	karma
4	pAtayitum	ca. inf.	pAtayitum	6	prayojanam	6	prayojanam
5	na	part.	na	6	sambanxah	6	sambanxah
6	Saknoti	pr. [5] ac. sg. 3	Saknoti	0	root	0	root

1	viSvAsapAtrARAm	g. pl. m.	viSvAsapAtrARAm	3	viseranam	2	rartisambanxah
2	kezAYcit	g. pl. m.	kezAYcit	3	viseranam	3	viseranam
3	sevakAnAm	g. pl. m.	sevakAnAm	4	rartisambanxah	4	rartisambanxah
4	maRqalI	nom. sg. m.	maRqalI	7	karwa	7	karwa
5	api	conj.	api	4	sambanxah	4	sambanxah
6	saha	adv.	saha	7	kriyaviseranam	4	sambanxah
7	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root

1	paricArikA	nom. sg. f.	paricArikA	4	karwa	4	karwa
2	mAM	acc. sg. *.	mAM	4	karma	4	karma
3	kiM	nom. sg. n.	kiM	4	karma	4	karma
4	kftavatI	pp. . sg.	kftavatI	0	root	0	root

1	nirASaH	nom. sg. m.	nirASaH	3	karwqsamanaxikaranam	3	karwa
2	mA	part.	mA	3	sambanxah	3	sambanxah
3	Bava	imp. [1] ac. sg. 2	Bava	0	root	0	root
4	vatsa	voc. sg. m.	vatsa	3	samboxyah	3	samboxyah
5	tvam	nom. sg. *	tvam	3	karwa	3	karwa

1	BArata-deSasya	g. sg. m.	BArata-deSasya	2	rartisambanxah	2	rartisambanxah
2	purAtanam	nom. sg. n.	purAtanam	3	viseranam	4	viseranam
3	aBiDAnam	nom. sg. n.	aBiDAnam	5	karwa	4	viseranam
4	AryAvartam	nom. sg. n.	AryAvartam	5	karwqsamanaxikaranam	5	karwa
5	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root

1	BikzukaH	nom. sg. m.	BikzukaH	7	karwa	7	karwa
2	tataH	abl. pl. n.	tataH	7	apaxanam	3	apaxanam
3	prAptyASayA	i. sg. f.	prAptyASayA	7	karanam	7	karwqsamanaxikaranam
4	tAm	acc. sg. f.	tAm	5	prawiyogi	5	karma
5	anu	adv.	anu	6	anuyogi	7	kriyaviseranam
6	gfham	acc. sg. n.	gfham	7	karma	7	karma
7	prAptaH	pp.	prAptaH	0	root	0	root

1	sarvezu	nom. pl. m.	sarvezu	2	karwa	2	axikaranam
2	satsu	ppr. [2] ac.	satsu	5	bavalakranasapwami_samanakalah	5	purvakalah
3	ekaH	nom. sg. m.	ekaH	4	viseranam	4	viseranam
4	sevakaH	nom. sg. m.	sevakaH	5	karwa	5	karwa
5	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root

1	yat	ind.	yat	8	sambanxah	8	sambanxah
2	saH	nom. sg. m.	saH	3	viseranam	3	viseranam
3	rAjayakzmA	nom. sg. m.	rAjayakzmA	8	karwa	8	karwa
4	rogARAm	g. pl. m.	rogARAm	5	prawiyogi	5	prawiyogi
5	iva	ind.	iva	6	anuyogi	7	anuyogi
6	mahIBftAM	g. pl. m.	mahIBftAM	7	rartisambanxah	7	rartisambanxah
7	samUhaH	nom. sg. m.	samUhaH	8	karwqsamanaxikaranam	8	karwqsamanaxikaranam
8	asti	pr. [2] ac. sg. 3	asti	0	root	0	root

1	lakzmaRaH	nom. sg. m.	lakzmaRaH	3	samucciwam	3	samucciwam
2	sItA	nom. sg. f.	sItA	3	samucciwam	3	samucciwam
3	ca	conj.	ca	5	karwa	5	karwa
4	parvatAt	abl. sg. m.	parvatAt	5	apaxanam	5	axikaranam
5	avarohataH	pr. [1] ac. du. 3	avarohataH	0	root	0	root

1	idam	acc. sg. n.	idam	2	karma	2	karma
2	dfzwvA	abs.	dfzwvA	6	purvakalah	6	purvakalah
3	vaYcakaH	nom. sg. m.	vaYcakaH	4	viseranam	4	viseranam
4	vyADaH	nom. sg. m.	vyADaH	6	karwa	6	karwa
5	sADuvezam	acc. sg. m.	sADuvezam	6	karma	6	karma
6	DftavAn	ppa.	DftavAn	0	root	0	root

1	SvaH	adv.	SvaH	2	viseranam	3	axikaranam
2	prAtaH	loc. sg. m.	prAtaH	3	axikaranam	3	axikaranam
3	darSayizyAmi	ca. fut. ac. sg. 1	darSayizyAmi	0	root	0	root
4	svam	acc. sg. m.	svam	5	viseranam	5	viseranam
5	parameSvaram	acc. sg. m.	parameSvaram	3	karma	3	karma

1	maDye	loc. sg. m.	maDye	4	axikaranam	4	axikaranam
2	ekam	acc. sg. m.	ekam	3	viseranam	3	viseranam
3	sADvASramam	acc. sg. m.	sADvASramam	4	karma	4	karma
4	prApya	abs.	prApya	7	purvakalah	7	purvakalah
5	tatra	loc. sg. n.	tatra	7	axikaranam	7	axikaranam
6	eva	prep.	eva	5	sambanxah	5	sambanxah
7	sTitaH	pp.	sTitaH	0	root	0	root

1	<_UNK>	pp.	<_UNK>	2	viseranam	2	viseranam
2	tejaH	nom. sg. n.	tejaH	5	karwa	5	karwa
3	<_UNK>	acc. pl. m.	<_UNK>	5	karma	5	karma
4	<_UNK>	inf.	<_UNK>	5	prayojanam	5	prayojanam
5	<_UNK>	pr. [1] md. sg. 3	<_UNK>	0	root	0	root

1	evam	adv.	evam	4	kriyaviseranam	4	kriyaviseranam
2	yuvAm	acc. du. *	yuvAm	4	karwa	4	karwa
3	apatyAni	acc. pl. n.	apatyAni	4	karma	4	karwa
4	rakzatam	imp. [1] ac. du. 2	rakzatam	0	root	0	root

1	punaH	adv.	punaH	8	kriyaviseranam	5	kriyaviseranam
2	jYAtatattvA	nom. sg. f.	jYAtatattvA	6	viseranam	5	karwa
3	ca	conj.	ca	2	sambanxah	5	sambanxah
4	rudatI	nom. sg. f.	rudatI	6	viseranam	5	viseranam
5	vilapantI	nom. sg. f.	vilapantI	6	viseranam	8	bavalakranasapwami_samanakalah
6	sA	nom. sg. f.	sA	8	karwa	8	karwa
7	mAm	acc. sg. *	mAm	8	karma	8	karma
8	abravIt	impft. [2] ac. sg. 3	abravIt	0	root	0	root

1	svapne	loc. sg. m.	svapne	5	axikaranam	3	axikaranam
2	eva	prep.	eva	1	sambanxah	1	sambanxah
3	SrezWI	nom. sg. m.	SrezWI	5	karwa	5	karwa
4	tAm	acc. sg. f.	tAm	5	karma	5	karma
5	udatarat	impft. [1] ac. sg. 3	udatarat	0	root	0	root

1	ekadA	loc. sg. n.	ekadA	4	axikaranam	4	axikaranam
2	saH	nom. sg. m.	saH	4	karwa	4	karwa
3	BArataBramaRAya	dat. sg. m.	BArataBramaRAya	4	waxarwyam	4	axikaranam
4	AyAtaH	pr. [2] ac. du. 3	AyAtaH	0	root	0	root

1	evam	ind.	evam	7	sambanxah	7	sambanxah
2	asya	g. sg. m.	asya	3	rartisambanxah	3	rartisambanxah
3	aNgAni	nom. pl. n.	aNgAni	6	samucciwam	6	samucciwam
4	<_UNK>	nom. pl. n.	<_UNK>	6	samucciwam	6	samucciwam
5	<_UNK>	nom. pl. n.	<_UNK>	6	samucciwam	6	samucciwam
6	ca	ind.	ca	7	karwa	7	karwa
7	Bavanti	pr. [1] ac. pl. 3	Bavanti	0	root	0	root

1	kaTam	adv.	kaTam	4	kriyaviseranam	3	kriyaviseranam
2	etat	nom. sg. n.	etat	3	karwa	3	karwa
3	Bavizyati	fut. ac. sg. 3	Bavizyati	0	root	0	root
4	vatsa	voc. sg. m.	vatsa	3	samboxyah	3	karwa

1	saH	nom. sg. m.	saH	7	karwa	7	karwa
2	bAlyAt	abl. sg. n.	bAlyAt	7	apaxanam	7	hewuh
3	eva	prep.	eva	2	sambanxah	2	sambanxah
4	pratiBAvAn	nom. sg. m.	pratiBAvAn	7	karwqsamanaxikaranam	5	viseranam
5	DarmajijYAsuH	nom. sg. m.	DarmajijYAsuH	7	karwqsamanaxikaranam	6	viseranam
6	ESvaryasampannaH	nom. sg. m.	ESvaryasampannaH	7	karwqsamanaxikaranam	7	karwqsamanaxikaranam
7	AsIt	aor. [5] ac. sg. 3	AsIt	0	root	0	root

1	parantu	conj.	parantu	5	sambanxah	5	sambanxah
2	gaNgAguruH	nom. sg. m.	gaNgAguruH	5	karwa	5	karwa
3	na	part.	na	5	sambanxah	5	sambanxah
4	eva	prep.	eva	3	sambanxah	3	sambanxah
5	apasftaH	pp.	apasftaH	0	root	0	root

1	tAm	acc. sg. f.	tAm	3	karma	3	karma
2	kaH	nom. sg. m.	kaH	4	karwa	3	karwa
3	udvoQum	inf.	udvoQum	4	purvakalah	4	prayojanam
4	icCati	pr. [6] ac. sg. 3	icCati	0	root	0	root
5	sma	part.	sma	4	sambanxah	4	sambanxah

1	vittADikArI	nom. sg. m.	vittADikArI	3	karwa	3	karwa
2	kim	acc. sg. n.	kim	3	karma	3	karma
3	akarot	impft. [8] ac. sg. 3	akarot	0	root	0	root

1	evaM	conj.	evaM	4	kriyaviseranam	4	sambanxah
2	saH	nom. sg. m.	saH	4	karwa	4	karwa
3	vAraM	acc. sg. m.	vAraM	4	kriyaviseranam	4	karma
4	kftavAn	pp. . sg.	kftavAn	0	root	0	root

1	ekaH	nom. sg. m.	ekaH	2	viseranam	2	viseranam
2	kfpaRaH	nom. sg. m.	kfpaRaH	3	karwa	3	karwa
3	AsIt	impft. [2] ac. sg. 3	AsIt	0	root	0	root

1	Danam	nom. sg. n.	Danam	2	karwa	2	karma
2	varDeta	opt. [1] ac. pl. 2	varDeta	0	root	0	root
3	santatam	adv.	santatam	2	kriyaviseranam	2	kriyaviseranam

1	ataH	i. sg. n.	ataH	4	hewuh	4	hewuh
2	tapasyAm	acc. sg. n.	tapasyAm	4	karma	4	rartisambanxah
3	imAm	acc. sg. f.	imAm	2	viseranam	4	karma
4	AcarAmi	pr. [1] ac. sg. 1	AcarAmi	0	root	0	root

1	tvam	nom. sg. *	tvam	5	karwa	5	karwa
2	mahyam	dat. sg. *	mahyam	5	sampraxanam	5	sampraxanam
3	tAni	acc. pl. n.	tAni	4	viseranam	4	viseranam
4	vastUni	acc. pl. n.	vastUni	5	karma	5	karma
5	dehi	imp. [3] ac. sg. 2	dehi	0	root	0	root

1	saH	nom. sg. m.	saH	8	karwa	8	karwa
2	KawvAsahitam	adv.	KawvAsahitam	8	kriyaviseranam	8	kriyaviseranam
3	eva	prep.	eva	2	sambanxah	2	sambanxah
4	suptam	acc. sg. n.	suptam	5	viseranam	5	viseranam
5	SyAmam	acc. sg. n.	SyAmam	7	karma	7	karma
6	svapfzWe	loc. sg. n.	svapfzWe	7	axikaranam	7	axikaranam
7	utTApya	ca. abs.	utTApya	8	purvakalah	8	purvakalah
8	pracalitaH	pp.	pracalitaH	0	root	0	root

1	vAram	acc. sg. m.	vAram	2	sambanxah	4	sambanxah
2	vAram	acc. sg. m.	vAram	3	sambanxah	4	sambanxah
